char	codepoint	unicode_name	category	block	prefix	visual_cluster	main_key	main_shape	preferred_state_key	state_cluster	state_key	state_shape	input_code	classification_reason	rebalanced	cluster_distance	aspect	density	source	status	algorithm
𒉎	U+1224E	CUNEIFORM SIGN NI2	Lo	cuneiform	mn	9	o	圆环	s	1	c	闭合	mnoc	cuneiform视觉聚类C9;状态组S1	true	0.959620	1.4894	0.1877	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉏	U+1224F	CUNEIFORM SIGN NIM	Lo	cuneiform	mn	22	s	方框	s	1	s	对称	mnss	cuneiform视觉聚类C22;状态组S1	false	0.200860	1.8333	0.1745	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉐	U+12250	CUNEIFORM SIGN NIM TIMES GAN2 TENU	Lo	cuneiform	mn	22	s	方框	s	1	s	对称	mnss	cuneiform视觉聚类C22;状态组S1	false	0.163888	1.8333	0.2202	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉑	U+12251	CUNEIFORM SIGN NIM TIMES GAR PLUS GAN2 TENU	Lo	cuneiform	mn	22	s	方框	s	1	s	对称	mnss	cuneiform视觉聚类C22;状态组S1	false	0.160324	1.8333	0.2399	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉒	U+12252	CUNEIFORM SIGN NINDA2	Lo	cuneiform	mn	17	j	钩弯	s	0	w	宽展	mnjw	cuneiform视觉聚类C17;状态组S0	true	0.053388	1.7639	0.1680	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉓	U+12253	CUNEIFORM SIGN NINDA2 TIMES AN	Lo	cuneiform	mn	17	j	钩弯	s	1	x	穿过交叠	mnjx	cuneiform视觉聚类C17;状态组S1	true	0.031919	1.7639	0.2010	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉔	U+12254	CUNEIFORM SIGN NINDA2 TIMES ASH	Lo	cuneiform	mn	17	j	钩弯	s	0	w	宽展	mnjw	cuneiform视觉聚类C17;状态组S0	true	0.040230	1.7639	0.1826	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉕	U+12255	CUNEIFORM SIGN NINDA2 TIMES ASH PLUS ASH	Lo	cuneiform	mn	17	j	钩弯	s	0	w	宽展	mnjw	cuneiform视觉聚类C17;状态组S0	true	0.056194	1.7639	0.1970	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉖	U+12256	CUNEIFORM SIGN NINDA2 TIMES GUD	Lo	cuneiform	mn	17	j	钩弯	s	1	x	穿过交叠	mnjx	cuneiform视觉聚类C17;状态组S1	true	0.049687	1.7639	0.2063	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉗	U+12257	CUNEIFORM SIGN NINDA2 TIMES ME PLUS GAN2 TENU	Lo	cuneiform	mn	24	c	曲弧	s	0	s	对称	mncs	cuneiform视觉聚类C24;状态组S0	false	0.314829	1.7639	0.2395	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉘	U+12258	CUNEIFORM SIGN NINDA2 TIMES NE	Lo	cuneiform	mn	24	c	曲弧	s	0	s	对称	mncs	cuneiform视觉聚类C24;状态组S0	false	0.288059	1.7639	0.2293	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉙	U+12259	CUNEIFORM SIGN NINDA2 TIMES NUN	Lo	cuneiform	mn	17	j	钩弯	s	0	w	宽展	mnjw	cuneiform视觉聚类C17;状态组S0	true	0.050573	1.7639	0.2103	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉚	U+1225A	CUNEIFORM SIGN NINDA2 TIMES SHE	Lo	cuneiform	mn	17	j	钩弯	s	2	s	对称	mnjs	cuneiform视觉聚类C17;状态组S2	false	0.059056	1.7639	0.2264	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉛	U+1225B	CUNEIFORM SIGN NINDA2 TIMES SHE PLUS A AN	Lo	cuneiform	mn	19	a	角折	s	1	w	宽展	mnaw	cuneiform视觉聚类C19;状态组S1	true	0.349064	2.5417	0.2880	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉜	U+1225C	CUNEIFORM SIGN NINDA2 TIMES SHE PLUS ASH	Lo	cuneiform	mn	17	j	钩弯	s	2	s	对称	mnjs	cuneiform视觉聚类C17;状态组S2	false	0.077776	1.7639	0.2410	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉝	U+1225D	CUNEIFORM SIGN NINDA2 TIMES SHE PLUS ASH PLUS ASH	Lo	cuneiform	mn	20	e	椭圆	s	1	s	对称	mnes	cuneiform视觉聚类C20;状态组S1	false	0.673306	2.0000	0.2257	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉞	U+1225E	CUNEIFORM SIGN NINDA2 TIMES U2 PLUS ASH	Lo	cuneiform	mn	17	j	钩弯	s	0	w	宽展	mnjw	cuneiform视觉聚类C17;状态组S0	true	0.058615	1.7639	0.2359	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉟	U+1225F	CUNEIFORM SIGN NINDA2 TIMES USH	Lo	cuneiform	mn	17	j	钩弯	s	1	x	穿过交叠	mnjx	cuneiform视觉聚类C17;状态组S1	true	0.055854	1.7639	0.2136	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉠	U+12260	CUNEIFORM SIGN NISAG	Lo	cuneiform	mn	24	c	曲弧	s	2	x	穿过交叠	mncx	cuneiform视觉聚类C24;状态组S2	true	0.474944	1.6056	0.3042	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉡	U+12261	CUNEIFORM SIGN NU	Lo	cuneiform	mn	8	m	复合	s	2	x	穿过交叠	mnmx	cuneiform视觉聚类C8;状态组S2	true	0.419708	1.4068	0.1538	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉢	U+12262	CUNEIFORM SIGN NU11	Lo	cuneiform	mn	2	y	分叉翼形	s	0	s	对称	mnys	cuneiform视觉聚类C2;状态组S0	false	0.203354	1.7051	0.1629	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉣	U+12263	CUNEIFORM SIGN NUN	Lo	cuneiform	mn	21	b	块面	s	1	x	穿过交叠	mnbx	cuneiform视觉聚类C21;状态组S1	true	0.467527	1.4783	0.2246	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉤	U+12264	CUNEIFORM SIGN NUN LAGAR TIMES GAR	Lo	cuneiform	mn	16	d	点状	s	0	s	对称	mnds	cuneiform视觉聚类C16;状态组S0	false	0.171605	2.0390	0.2661	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉥	U+12265	CUNEIFORM SIGN NUN LAGAR TIMES MASH	Lo	cuneiform	mn	16	d	点状	s	0	s	对称	mnds	cuneiform视觉聚类C16;状态组S0	false	0.171032	2.0390	0.2630	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉦	U+12266	CUNEIFORM SIGN NUN LAGAR TIMES SAL	Lo	cuneiform	mn	16	d	点状	s	0	s	对称	mnds	cuneiform视觉聚类C16;状态组S0	false	0.165609	2.0390	0.2678	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉧	U+12267	CUNEIFORM SIGN NUN LAGAR TIMES SAL OVER NUN LAGAR TIMES SAL	Lo	cuneiform	mn	18	p	螺旋回环	s	0	x	穿过交叠	mnpx	cuneiform视觉聚类C18;状态组S0	true	0.762701	1.2039	0.2872	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉨	U+12268	CUNEIFORM SIGN NUN LAGAR TIMES USH	Lo	cuneiform	mn	16	d	点状	s	0	s	对称	mnds	cuneiform视觉聚类C16;状态组S0	false	0.171018	2.0921	0.2656	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉩	U+12269	CUNEIFORM SIGN NUN TENU	Lo	cuneiform	mn	8	m	复合	s	1	g	缺口开放	mnmg	cuneiform视觉聚类C8;状态组S1	true	0.391928	1.3750	0.1736	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉪	U+1226A	CUNEIFORM SIGN NUN OVER NUN	Lo	cuneiform	mn	7	r	放射星芒	s	1	x	穿过交叠	mnrx	cuneiform视觉聚类C7;状态组S1	true	0.737282	0.9529	0.2299	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉫	U+1226B	CUNEIFORM SIGN NUN CROSSING NUN	Lo	cuneiform	mn	14	f	人物轮廓	s	2	g	缺口开放	mnfg	cuneiform视觉聚类C14;状态组S2	true	0.700531	1.1010	0.2123	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉬	U+1226C	CUNEIFORM SIGN NUN CROSSING NUN LAGAR OVER LAGAR	Lo	cuneiform	mn	18	p	螺旋回环	s	0	x	穿过交叠	mnpx	cuneiform视觉聚类C18;状态组S0	true	0.603350	1.2959	0.2406	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉭	U+1226D	CUNEIFORM SIGN NUNUZ	Lo	cuneiform	mn	19	a	角折	s	1	w	宽展	mnaw	cuneiform视觉聚类C19;状态组S1	true	0.461487	0.6226	0.1582	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉮	U+1226E	CUNEIFORM SIGN NUNUZ AB2 TIMES ASHGAB	Lo	cuneiform	mn	1	l	线条	s	1	z	层叠错列	mnlz	cuneiform视觉聚类C1;状态组S1	true	0.188660	1.5189	0.2255	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉯	U+1226F	CUNEIFORM SIGN NUNUZ AB2 TIMES BI	Lo	cuneiform	mn	1	l	线条	s	0	s	对称	mnls	cuneiform视觉聚类C1;状态组S0	false	0.138444	1.5849	0.1965	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉰	U+12270	CUNEIFORM SIGN NUNUZ AB2 TIMES DUG	Lo	cuneiform	mn	1	l	线条	s	2	o	外包	mnlo	cuneiform视觉聚类C1;状态组S2	true	0.046038	1.5566	0.2103	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉱	U+12271	CUNEIFORM SIGN NUNUZ AB2 TIMES GUD	Lo	cuneiform	mn	1	l	线条	s	2	o	外包	mnlo	cuneiform视觉聚类C1;状态组S2	true	0.045252	1.5566	0.1882	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉲	U+12272	CUNEIFORM SIGN NUNUZ AB2 TIMES IGI GUNU	Lo	cuneiform	mn	1	l	线条	s	1	z	层叠错列	mnlz	cuneiform视觉聚类C1;状态组S1	true	0.070059	1.5566	0.2069	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉳	U+12273	CUNEIFORM SIGN NUNUZ AB2 TIMES KAD3	Lo	cuneiform	mn	1	l	线条	s	2	o	外包	mnlo	cuneiform视觉聚类C1;状态组S2	true	0.078367	1.5566	0.2027	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉴	U+12274	CUNEIFORM SIGN NUNUZ AB2 TIMES LA	Lo	cuneiform	mn	1	l	线条	s	1	z	层叠错列	mnlz	cuneiform视觉聚类C1;状态组S1	true	0.059215	1.5566	0.2218	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉵	U+12275	CUNEIFORM SIGN NUNUZ AB2 TIMES NE	Lo	cuneiform	mn	1	l	线条	s	1	z	层叠错列	mnlz	cuneiform视觉聚类C1;状态组S1	true	0.053990	1.5566	0.2014	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉶	U+12276	CUNEIFORM SIGN NUNUZ AB2 TIMES SILA3	Lo	cuneiform	mn	1	l	线条	s	2	o	外包	mnlo	cuneiform视觉聚类C1;状态组S2	true	0.045203	1.5566	0.1734	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉷	U+12277	CUNEIFORM SIGN NUNUZ AB2 TIMES U2	Lo	cuneiform	mn	1	l	线条	s	1	z	层叠错列	mnlz	cuneiform视觉聚类C1;状态组S1	true	0.039749	1.5566	0.2022	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉸	U+12278	CUNEIFORM SIGN NUNUZ KISIM5 TIMES BI	Lo	cuneiform	mn	15	u	容器U形	s	1	o	外包	mnuo	cuneiform视觉聚类C15;状态组S1	true	0.252302	1.6038	0.1908	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉹	U+12279	CUNEIFORM SIGN NUNUZ KISIM5 TIMES BI U	Lo	cuneiform	mn	20	e	椭圆	s	1	s	对称	mnes	cuneiform视觉聚类C20;状态组S1	false	0.559350	1.8302	0.1952	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉺	U+1227A	CUNEIFORM SIGN PA	Lo	cuneiform	mn	12	k	绳结	s	0	o	外包	mnko	cuneiform视觉聚类C12;状态组S0	true	0.672231	1.3286	0.1946	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉻	U+1227B	CUNEIFORM SIGN PAD	Lo	cuneiform	mn	5	g	动物有机体	s	0	s	对称	mngs	cuneiform视觉聚类C5;状态组S0	false	0.468225	1.3750	0.2232	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉼	U+1227C	CUNEIFORM SIGN PAN	Lo	cuneiform	mn	2	y	分叉翼形	s	1	w	宽展	mnyw	cuneiform视觉聚类C2;状态组S1	true	0.213119	2.3273	0.1175	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉽	U+1227D	CUNEIFORM SIGN PAP	Lo	cuneiform	mn	4	n	成列成排	s	0	x	穿过交叠	mnnx	cuneiform视觉聚类C4;状态组S0	true	0.979859	1.1613	0.1741	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉾	U+1227E	CUNEIFORM SIGN PESH2	Lo	cuneiform	mn	8	m	复合	s	0	s	对称	mnms	cuneiform视觉聚类C8;状态组S0	false	0.470757	1.4211	0.1558	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒉿	U+1227F	CUNEIFORM SIGN PI	Lo	cuneiform	mn	4	n	成列成排	s	2	s	对称	mnns	cuneiform视觉聚类C4;状态组S2	false	0.419135	1.1644	0.1687	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒊀	U+12280	CUNEIFORM SIGN PI TIMES A	Lo	cuneiform	mn	4	n	成列成排	s	2	s	对称	mnns	cuneiform视觉聚类C4;状态组S2	false	0.531717	1.1644	0.2164	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒊁	U+12281	CUNEIFORM SIGN PI TIMES AB	Lo	cuneiform	mn	4	n	成列成排	s	1	g	缺口开放	mnng	cuneiform视觉聚类C4;状态组S1	true	0.417568	1.2329	0.2247	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒊂	U+12282	CUNEIFORM SIGN PI TIMES BI	Lo	cuneiform	mn	14	f	人物轮廓	s	2	g	缺口开放	mnfg	cuneiform视觉聚类C14;状态组S2	true	0.500025	1.4110	0.2053	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒊃	U+12283	CUNEIFORM SIGN PI TIMES BU	Lo	cuneiform	mn	8	m	复合	s	2	x	穿过交叠	mnmx	cuneiform视觉聚类C8;状态组S2	true	0.386875	1.5342	0.1837	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒊄	U+12284	CUNEIFORM SIGN PI TIMES E	Lo	cuneiform	mn	4	n	成列成排	s	0	x	穿过交叠	mnnx	cuneiform视觉聚类C4;状态组S0	true	0.425865	1.2603	0.2397	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
